overall,reviewerID,asin,Predict
4,A3T4OHEAHOJ700,B01CP39FL4,3.2528928343886934
3,A1382NUB0AKHTK,B015WFNLR6,0.0
5,A2MBLVMVDLHK1L,B013WZDAFQ,4.2784233320672325
5,A3LDLV1GWQJLEQ,B01A982YRO,4.923778322163435
5,A234G6UKEMMDCY,B00TBJWR0M,0.0
5,AG7EF0SVBQOUX,B00QPNKVGY,0.0
4,AWCJ12KBO5VII,B00QPNKVGY,0.0
4,A3T6HX48F66512,B01CP39FL4,3.9981185175605254
4,A2ZGPAIV64KOYU,B01A982YRO,3.9390226577307486
4,A10ZBR6O8S8OCY,B01CP39HMG,0.0
4,A1PI8VBCXXSGC7,B01CP39HMG,0.0
5,AWXQORMZ3JY4P,B01A982YRO,4.923778322163435
4,A33SX0AD5PYD9B,B00QPNKVGY,0.0
2,ALDV8DDZWWPYE,B01CP39FL4,1.9990592587802627
1,A39WWMBA0299ZF,B00T57UPNQ,0.8400042379685916
3,A3NM0RAYSL6PA8,B00M0V39VE,2.7763552639968987
4,A1J5HIF41ENSMZ,B01CP39FL4,3.9981185175605254
5,A1UC3OP4QI0RRU,B01A982YRO,4.923778322163435
2,A3JV4PJZD5O4NJ,B015WFNLR6,0.0
4,A1VS1LL905P5L5,B00QPNKVGY,0.0
3,A2LXC5ZHHP0WXP,B015WFNLR6,0.0
5,A3VTOLNB5N6FVP,B01B3QIEPC,4.516445114062426
4,AK3402G7FO7AY,B01CP39M4O,3.3558412841139327
4,A1OWRLSD7LTSQ9,B01A982YRO,3.9390226577307486
5,AWIF8AR75LL9L,B01CP39FL4,4.997648146950656
5,A25QBCHO0KFT0P,B01CP39M4O,4.194801605142416
4,A39BGN8JA7CIFX,B00QPNKVGY,0.0
4,A2OCDK0BOW6UCY,B01CP39M4O,3.3558412841139327
2,AMB2Z4FMDBWQY,B01B4OIJ6M,0.0
4,A3VTOLNB5N6FVP,B00PSFLL3M,4.62794864138525
4,AYUF7YETYOLNX,B01CP39FL4,3.9981185175605254
3,A4EG8M5Q7C7WM,B00QPNKVGY,0.0
4,A3ORV1QBL4K9U1,B00ZVFKY14,3.755696129548789
5,A2503LT8PZIHAD,B01CP39M4O,4.194801605142416
3,A4EG8M5Q7C7WM,B01A982YRO,2.969789627744027
4,A36U7QMYILRLSW,B01CP39M4O,3.5781332715099894
4,A3CW8OUDH7M079,B01CP39HMG,0.0
4,A2OWR5G2OAQF7C,B01CP39HMG,0.0
3,A3NM0RAYSL6PA8,B01CP39M4O,2.5168809630854496
4,A1LG1DKUZXGJ6J,B013WZDAFQ,3.422738665653787
4,A3NM0RAYSL6PA8,B015WFNLR6,0.0
4,AACR8PZRSFG3J,B01CP39M4O,3.3558412841139327
4,A36U7QMYILRLSW,B01CP39FL4,3.9981185175605254
5,ADFLBRY00Y70G,B01CP39FL4,4.997648146950656
3,A2UT0FWM1DHKFJ,B01CP39M4O,2.5168809630854496
4,A1TPWGBNIYJ76F,B01CP39M4O,3.3558412841139327
3,A39BGN8JA7CIFX,B01CP39M4O,2.8132702796135254
4,A12DQZKRKTNF5E,B01CP39M4O,3.3558412841139327
3,AUZ3EJAU37NC5,B00QPNKVGY,0.0
4,A36U7QMYILRLSW,B01A982YRO,3.9545452921767144
5,A1278GKNIB8UZ,B01CP39M4O,4.194801605142416
5,A231LBC8EGPO5L,B01CP39M4O,4.194801605142416
4,A36U7QMYILRLSW,B01CP39HMG,4.0
5,AP9Z703TP9YCM,B01CP39HMG,0.0
4,A3H5QGH5OD2XGX,B01CP39HMG,0.0
3,A3VP3TSPGYRR65,B01CP39M4O,2.5168809630854496
5,A2X3L31KCXBHCL,B01CP39FL4,4.997648146950656
5,A1GQAKL9CGQLP1,B01CP39HMG,0.0
5,A33HIV8RXRDM88,B01CP39HMG,0.0
3,A36U7QMYILRLSW,B00QPNKVGY,0.0
5,A24IOBGALGOZCB,B01CP39M4O,4.194801605142416
5,AHN86VFJIJ2JP,B01FTDAHVO,0.0
5,AHN86VFJIJ2JP,B01CEJLJOK,3.037841781996703
5,AHN86VFJIJ2JP,B00ZY65RUI,0.0
4,A26BU3ZU0R5IPF,B01CP39M4O,3.3558412841139327
4,A3A5XNAM3ZW7Z6,B01CP39FL4,4.232798823007095
4,A2FN8FBQAKOZ3B,B01CP39M4O,3.3558412841139327
5,ANR73TPVBCQ9K,B00ZY65RUI,0.0
5,A122SFGLAHQLSJ,B01B4OIJ62,0.0
3,A2065HBMYDXJ1S,B015WFNLR6,0.0
5,A1BTG38XSGYLW3,B01CP39HMG,0.0
5,ATYL6HLA621R4,B01D90BYKC,0.0
5,A1ID5QT86H8J9D,B01GOZ61O8,5.0
4,A1M92239OM8KPO,B01CP39FL4,3.9981185175605254
3,A1M3CSHV1X9PAS,B01CP39HMG,0.0
5,A2YCUCEYXT9VHX,B01CP39M4O,4.194801605142416
5,A3OWOZ8EQGP7G1,B016M9UFJ8,4.988441176394974
4,A1F7YU6O5RU432,B01A982YRO,3.9390226577307486
3,A1M3CSHV1X9PAS,B018GZYGFU,2.987133103407921
5,A39ANVSTOM4L6H,B01B3QIEPC,5.0
4,A2WW57XX2UVLM6,B01CP39HMG,0.0
5,A3CP3TIMMV9ROY,B00ZPQ129C,0.0
2,A1X1KB1LVPMTHO,B016M9UFJ8,1.99537647055799
4,A2OR94VN7XQCUO,B015WFNLR6,0.0
4,AGA7LFNS3YUXC,B01CP39M4O,3.3558412841139327
4,AK9XE112RZO6Q,B01CP39M4O,3.3558412841139327
3,ALBW2ZBS6Z2AY,B01CP39FL4,2.998588888170394
5,A39ANVSTOM4L6H,B01CP39FL4,4.997648146950656
5,AFICF7DKHTQ87,B0161ZC5GY,4.197245895640029
3,A2FNBD43DEZPM3,B01A982YRO,2.9542669932980616
4,A2FLJCJ3SW0TUY,B017UMXLTM,0.0
5,AHN86VFJIJ2JP,B01EBTBC6G,5.000000000000001
5,AHN86VFJIJ2JP,B01EBTBIMO,0.0
4,A3VGAP2KLCBNBB,B01CP39M4O,3.3558412841139327
5,A1RZ0J2CZZJOTX,B01CP39M4O,4.194801605142416
3,A2CNGARED6OWWU,B01CP39HMG,0.0
3,AY91MQZZR750W,B01B4OIJ6M,0.0
2,A1DG75OT3Y49EM,B01CP39FL4,1.9990592587802627
4,AP9Z703TP9YCM,B01CP39M4O,3.3558412841139327
5,A21SESEJ8E52B7,B01FTDAHVO,0.0
5,A3SMR4HRFJARSC,B01B3QIEPC,4.955731269504232
4,A2M6J4CGEA29JI,B01B4OIJ62,0.0
5,A3RGHO0Q938FRS,B01CP39FL4,4.997648146950656
5,A1PI8VBCXXSGC7,B01CP39M4O,4.194801605142416
5,AUEW0SKOB1XYF,B01CP39FL4,4.997648146950656
