overall,reviewerID,asin,Predict
5,AWIF8AR75LL9L,B01CP39FL4,0.0
5,A25QBCHO0KFT0P,B01CP39M4O,4.316835838403097
4,A39BGN8JA7CIFX,B00QPNKVGY,0.0
4,A2OCDK0BOW6UCY,B01CP39M4O,4.027952034725332
2,AMB2Z4FMDBWQY,B01B4OIJ6M,0.0
4,A3VTOLNB5N6FVP,B00PSFLL3M,4.7823668265893255
4,AYUF7YETYOLNX,B01CP39FL4,0.0
3,A4EG8M5Q7C7WM,B00QPNKVGY,0.0
4,A3ORV1QBL4K9U1,B00ZVFKY14,0.0
5,A2503LT8PZIHAD,B01CP39M4O,0.0
3,A4EG8M5Q7C7WM,B01A982YRO,0.0
4,A36U7QMYILRLSW,B01CP39M4O,0.0
4,A3CW8OUDH7M079,B01CP39HMG,0.0
4,A2OWR5G2OAQF7C,B01CP39HMG,0.9522322153501266
3,A3NM0RAYSL6PA8,B01CP39M4O,4.063542393318248
4,A1LG1DKUZXGJ6J,B013WZDAFQ,5.0
4,A3NM0RAYSL6PA8,B015WFNLR6,0.0
4,AACR8PZRSFG3J,B01CP39M4O,3.3085016735303
4,A36U7QMYILRLSW,B01CP39FL4,0.0
5,ADFLBRY00Y70G,B01CP39FL4,0.0
3,A2UT0FWM1DHKFJ,B01CP39M4O,2.0
4,A1TPWGBNIYJ76F,B01CP39M4O,0.0
3,A39BGN8JA7CIFX,B01CP39M4O,4.134989316168671
4,A12DQZKRKTNF5E,B01CP39M4O,4.386364606040341
3,AUZ3EJAU37NC5,B00QPNKVGY,3.8617881668091707
4,A36U7QMYILRLSW,B01A982YRO,5.0
5,A1278GKNIB8UZ,B01CP39M4O,4.318519699716926
5,A231LBC8EGPO5L,B01CP39M4O,0.0
4,A36U7QMYILRLSW,B01CP39HMG,0.0
5,AP9Z703TP9YCM,B01CP39HMG,1.2371155153063393
4,A3H5QGH5OD2XGX,B01CP39HMG,0.0
3,A3VP3TSPGYRR65,B01CP39M4O,3.800707866783814
5,A2X3L31KCXBHCL,B01CP39FL4,0.0
5,A1GQAKL9CGQLP1,B01CP39HMG,5.0
5,A33HIV8RXRDM88,B01CP39HMG,0.0
3,A36U7QMYILRLSW,B00QPNKVGY,4.0
5,A24IOBGALGOZCB,B01CP39M4O,3.808053162349578
5,AHN86VFJIJ2JP,B01FTDAHVO,0.5445291348966615
5,AHN86VFJIJ2JP,B01CEJLJOK,0.0
5,AHN86VFJIJ2JP,B00ZY65RUI,3.947411537986351
4,A26BU3ZU0R5IPF,B01CP39M4O,4.0333108761697725
4,A3A5XNAM3ZW7Z6,B01CP39FL4,0.0
4,A2FN8FBQAKOZ3B,B01CP39M4O,3.922169444299045
5,ANR73TPVBCQ9K,B00ZY65RUI,0.0
5,A122SFGLAHQLSJ,B01B4OIJ62,0.0
3,A2065HBMYDXJ1S,B015WFNLR6,0.3492505446281894
5,A1BTG38XSGYLW3,B01CP39HMG,5.0
5,ATYL6HLA621R4,B01D90BYKC,3.294656239045231
5,A1ID5QT86H8J9D,B01GOZ61O8,3.0
4,A1M92239OM8KPO,B01CP39FL4,0.0
3,A1M3CSHV1X9PAS,B01CP39HMG,0.0
5,A2YCUCEYXT9VHX,B01CP39M4O,3.9387333465239944
5,A3OWOZ8EQGP7G1,B016M9UFJ8,0.0
4,A1F7YU6O5RU432,B01A982YRO,0.0
3,A1M3CSHV1X9PAS,B018GZYGFU,2.4495522435389785
5,A39ANVSTOM4L6H,B01B3QIEPC,0.0
4,A2WW57XX2UVLM6,B01CP39HMG,0.0
5,A3CP3TIMMV9ROY,B00ZPQ129C,0.0
2,A1X1KB1LVPMTHO,B016M9UFJ8,0.0
4,A2OR94VN7XQCUO,B015WFNLR6,2.492926368171664
4,AGA7LFNS3YUXC,B01CP39M4O,3.633400548124528
4,AK9XE112RZO6Q,B01CP39M4O,3.9205914253735625
3,ALBW2ZBS6Z2AY,B01CP39FL4,0.0
5,A39ANVSTOM4L6H,B01CP39FL4,0.0
5,AFICF7DKHTQ87,B0161ZC5GY,0.0
3,A2FNBD43DEZPM3,B01A982YRO,4.0
4,A2FLJCJ3SW0TUY,B017UMXLTM,0.0
5,AHN86VFJIJ2JP,B01EBTBC6G,0.0
5,AHN86VFJIJ2JP,B01EBTBIMO,0.0
4,A3VGAP2KLCBNBB,B01CP39M4O,2.66257826543278
5,A1RZ0J2CZZJOTX,B01CP39M4O,4.31816032579221
3,A2CNGARED6OWWU,B01CP39HMG,3.6330966750221405
3,AY91MQZZR750W,B01B4OIJ6M,0.0
2,A1DG75OT3Y49EM,B01CP39FL4,0.0
4,AP9Z703TP9YCM,B01CP39M4O,3.899959408078267
5,A21SESEJ8E52B7,B01FTDAHVO,0.0
5,A3SMR4HRFJARSC,B01B3QIEPC,4.541032519843664
4,A2M6J4CGEA29JI,B01B4OIJ62,0.0
5,A3RGHO0Q938FRS,B01CP39FL4,0.0
5,A1PI8VBCXXSGC7,B01CP39M4O,4.313165167686586
5,AUEW0SKOB1XYF,B01CP39FL4,0.5126889283353794
