,Unnamed: 0,overall,reviewTime,reviewerID,asin,reviewerName,reviewText,unixReviewTime,vote,title,main_cat,price,Date,stockReturn
976,1850,4,"06 16, 2018",A5ZD6FBMZQGDS,B01CP39FL4,Lisa M,"This is a really good size tub of body scrub. I love the feel of the sugar and oils, but the scent , though pleasant, is a bit strong. My only peeve with it is that the oils, while feel great in the shower, tend to leave my skin feeling a bit too oily for my liking, After using it , I ended up using a bosy wash over my skin to take away some of that feeling My skin is not that dry that I need the extra oil, Otherwise a great beauty product that did leave my skin soft. I probably will only use it maybe once a week.",1529107200,,"Rituals Body Scrub, 13.2 oz",Luxury Beauty,$29.00,2018/06/16,-0.0021261277232105065
977,1851,5,"06 15, 2018",ARTHSLN5BW5PW,B01CP39FL4,Parker-Moore Family,"I love this scent! Orange and cedar wood smell divine, so uplifting in the morning. The scrub feels wonderful in my dry desert skin, very moisturizing.",1529020800,,"Rituals Body Scrub, 13.2 oz",Luxury Beauty,$29.00,2018/06/15,-0.0021261277232105065
978,1852,5,"07 12, 2018",AWPN47SSWK1JV,B01CP39M4O,Karen Nordhus,"I love the fragrance.
It's light and refreshing with a hint of rose fragrance combined with a touch of something else (honey)? And it smells really expensive.",1531353600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/12,0.0010792376622543276
979,1853,5,"07 12, 2018",ABQWMANK4AR63,B01CP39M4O,JDThird,"This as a pleasant surprise.  This was a new brand to her, and the scent was just about perfect - pleasing but not cloying, noticeable but still quite subtle.  So many other similar products are a bit jarring, when you get in range of the scent it's like you walked through a wall.  This is quite the opposite, and she loves the smell.",1531353600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/12,0.0010792376622543276
980,1854,4,"08 17, 2018",A2FN8FBQAKOZ3B,B01CP39M4O,Tania F,"This is a great scent. I spray on my clothes and hair but avoid spraying directly on my skin as it is a bit strong.

I find that one spray is plenty. Although it is strong, the scent is pleasant and youll be fine if you don't overdo it on the spraying.  This will last a long time!",1534464000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/17,0.002428017769041558
981,1855,4,"08 16, 2018",A26BU3ZU0R5IPF,B01CP39M4O,~*~ Sunshine ~*~,"I generally prefer more natural scents, light florals, musks, fruits, and spice. This falls into that category and I am enjoying it. It is pretty strong when you first spray it but the strength isn't long lasting and it dissipates relatively quickly.  A softer version is left, which is appealing and soothing to me. Being water based, it's safe to use on fabrics.

I'm still deciding if I like this enough to purchase more, but first impressions are good. It's pretty pricey at around $25 for 1.6 oz..",1534377600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/16,0.0033231159317149562
982,1856,5,"08 15, 2018",A24IOBGALGOZCB,B01CP39M4O,Shannon Zolar,"I love the fragrance and the 'dryness' of the oil.  It is just perfect after shower.  Plus, the attached document suggested sitting it in warm water - which i did and it was absolutely wonderful.",1534291200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/15,0.007919408407494017
983,1857,3,"08 13, 2018",A3VP3TSPGYRR65,B01CP39M4O,J + W,"I tried Happy Buddha and it has a citrus, woodsy smell that reminds me a lot of the spas and temples in Thailand or... well, this is probably bad... but it gives me a warm fuzzy feeling because it reminds me of when my mom would polish our teak wood furniture with orange smelling wood cleaner.... or of the oranges and incense of my mother's home temple.  So, its not a bad scent... its just not a scent that I would spray on me.  When I did spray it on me, there was no lasting power and it dissipated within 15 minutes. With that said, I will probably use it as an air freshener for my office, bathroom, or bedroom. Now, I have not tried their other scents so I am unsure how the others smell, but I assume they also do not have have any staying powder and you would have to reapply throughout the day....",1534118400,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/13,0.006389254671260212
984,1858,5,"08 13, 2018",A231LBC8EGPO5L,B01CP39M4O,OutlawPoet,"This is a pretty and light mist for hair and body.  The scent is exotic and young.

It stays with you much of the day, but isn't overwhelming.  I didn't feel the need to reapply during the day, but by the end of the work day, the scent had dissipated.

You can also mist it in your house to just add a little freshness.",1534118400,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/13,0.006389254671260212
985,1859,5,"08 13, 2018",A1278GKNIB8UZ,B01CP39M4O,Rachel  Taylor,Excellent fragrance! I love using this to spray lightly on both my skin & hair for a nice refresher (especially after a short gym trip when I cant shower after) Really nice product.,1534118400,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/13,0.006389254671260212
986,1860,3,"08 12, 2018",A39BGN8JA7CIFX,B01CP39M4O,LoveBooks,"SO strange! When I first squirt it it smells so strong and not good. I left it on my arm and it turned out to smell so sweet. Everyone liked it after that. It does fade after about an hour. I know these ingredients are not ALL Natural. I won't use it on my hair. I put too many different scents on my hair, after washing, and moose and hair spray another scent would be too much.",1534032000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/12,-0.004005991954140162
987,1861,4,"08 12, 2018",A1TPWGBNIYJ76F,B01CP39M4O,Phoenix,"This is gong to be a rather subjective review. When it comes to fragrances people either tend to like them or hate them. That's what this fragrance is like. It's a bit strong so if you don't like strong fragrances you're not going to like this. On the other hand, if you like stronger, uplifting fragrances this is perfect. It almost smells as if it has a hint of cinnamon and other spices and an apple undertone. That's just me. Any fragrance you use on your hair or body is going to interact with your own chemistry and you'll either love the smell or hate it. In my opinion, this is a great scent for those frumpy, tired days when you need an uplifting fragrance to enhance your mood and make you smell good. I especially like it after being around someone who has been smoking or other odors that tend to stick to your hair, clothes, and skin. This takes care of the lingering odor right away. Also, a little goes a long way with this product. One or two spritzes and you're done. Don't overdo it or you'll be regretting it for hours as the fragrance lasts quite a while.",1534032000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/12,-0.004005991954140162
988,1862,4,"08 12, 2018",A12DQZKRKTNF5E,B01CP39M4O,Andrea Polk,"This is a hair and body mist that is water-based.  It doesn't stain or leave an oily residue on clothing, so it's safe to spray on textiles as well. It's also healthier for the environment and your body as it's a natural product using orange and cedar wood scents. NOTE: No mineral oil or parabens are found in this body mist.

I really liked the scent and found it instantly soothing.  I tend to like scents that are similar to 'musk', jasmine or utilize sandalwood as a general preference.

My daughter didn't like this scent at all.  She likes scents like cherry blossom, eucalyptus, and patchouli. **I give you this info in hopes that it can help you decide if this scent is for you.

Being water-based, this scent dissipates quickly and needs to be reapplied throughout the day to maintain its aroma.  If applied to freshly washed, moisturized skin, the scent stays a bit longer.

This body-hair mist added an instant lift to my mood when I sprayed it on.  I wish the scent lasted longer, but I do appreciate that it is oil-free and won't stain fabrics.  Orange is the primary scent with subtle cedar undertones.  I think this product would be good for men or women.",1534032000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/12,-0.004005991954140162
989,1863,3,"08 12, 2018",A2UT0FWM1DHKFJ,B01CP39M4O,Hunting Creek,"This comes in a pretty bottle, I don't really like the scent of this, it's too strong for me. I prefer natural scents. This claims to be water based, first ingredient is water, second is hydrogenated castor oil... It's gimmicky and just a little odd.",1534032000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/12,-0.004005991954140162
990,1864,3,"08 10, 2018",A3NM0RAYSL6PA8,B01CP39M4O,Maine Writer,"As a fan of rose, I really do love this scent. It's not overwhelming-- it's soft and delicate. The only issue is that the smell lasts maybe 5 minutes before having to reapply it. I understand that body mists will not have the longevity of a perfume, but this seemed to fade much more quickly than most other body mists I've used.",1533859200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/10,-0.004005991954140162
991,1865,4,"08 10, 2018",AACR8PZRSFG3J,B01CP39M4O,Lifestyle by design,Happy Buddha is such a refreshing scent. Its unisex (my husband likes it too) and the fragrance is subtle and yet lasting! i used some on my hair after a shower and I could smell it all day long!! Not super thrilled about the ingredients and hence the four stars but its such a beautiful bottle and fragrance that i love it in site of all the chemicals. Highly recommend this scent.,1533859200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/10,-0.004005991954140162
992,1866,4,"08 9, 2018",A36U7QMYILRLSW,B01CP39M4O,Esmeralda344,The Ritual of Ayurveda body mist is a lovely body and linen mist that smells of roses. The frangrance starts off strong but the frangrance does become softer in tone. I was at first put off by the dissipating frangrance but as I used it over the month I began to see that it does last for an hour or more on the skin. The spicy rose aroma is uplifting in the morning after a shower or on the pillows before bed.  The 1.6 oz bottle had lasted well over a month with generous use. If you like a spicy rose scent this will be a delightful scent.  I have used it in the mountains and hiking and it really does enhance harmony with nature.,1533772800,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/09,-0.007113887974094535
993,1867,5,"08 8, 2018",A2503LT8PZIHAD,B01CP39M4O,Trouble,"I could not be more impressed with this Rituals brand.  So far all of the products have felt good and smelled great.  I don't generally like strong scents, but these are soft and pleasing.  It reminds me of the beauty of Asia, in the fleeting scents and colors.  You had to grab them and hold them in your heart before they disappeared.",1533686400,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/08,-0.0014416744482073506
994,1868,4,"08 7, 2018",A2OCDK0BOW6UCY,B01CP39M4O,Antigone Walsh,"This is a review of the Happy buddha Hair & Body Mist. I loved the orange glass bottle. It makes an interesting piece on the dressing table or bureau. The mist sprays lightly nd eenly. The first notes are sweet orange. It is light without being overpowering. The cedarwood adds a very subtle woody undertone. The fragrance is sweet and intriguing. It is not oily or sticky and as pormised it doesn't stain. It is not a fragrance that hangs in the air or for that matter lingers on the skin. I also sprayed some in my hair. I have fine hair that normally only picks up the odors of noxious things like grease, smoke and cigarettes. A mist of this did not effect the feel of my hair but it did add a light scent that was expecially pleasant during these hot humid summer days. Some fragrances shout; this one whispers. It is light and happy and fun to wear.",1533600000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/07,-0.0002623799656655244
995,1869,5,"08 6, 2018",A25QBCHO0KFT0P,B01CP39M4O,the old lady who lived in a shoe,"You can spray your hair, your body, your bed and about anything you want with this spray. It is water based and doesn't stain. Even with water based, I can pick up the sweet orange and cedar wood fragrance. If you use essential oils, the fragrance is not quite the same.  The oils are for fragrance are typically artificial while the essential oils are made from plants. The fragrance is much stronger and lasts longer than the essential oils, if you were to mix those two scents of sweet orange and cedar wood. This is light enough that it doesn't bother me at all and it is pleasing to the nose.",1533513600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/06,0.0028241823171378795
996,1870,4,"08 5, 2018",AK3402G7FO7AY,B01CP39M4O,JMK,"The Rituals The Ritual of Ayurveda Body Mist is a 1.6 ounce body mist that comes in a glass spray bottle.  It sprays a fine mist, & it is highly fragrant so a little goes a long way.  The first time I tried it I sprayed it on my hand, because I have sensitivities to flowery scents & I wasn't sure how the cedar wood would be?  First spray will make you smile if you love orange. It has a sweet, orange smell that smells wonderful! It's fruity, & smells great. I didn't smell anything ""woodsy"" like you would expect a cedar wood to smell like.  I was surprised I liked this as much as I did.  It's listed as a Hair & Body Mist, & while I've never tried a mist for your hair (besides the smell of hair spray, gels, & products specifically made for hair styling), I think this is a nice body mist.

I would recommend this for those who enjoy the smell of sweet orange.

Remember- a little goes a long way, & the scent stays for awhile, so you only need a little at a time. The bottle will last awhile.

4/5 stars.

If it were strictly Sweet orange, without the cedarwood included, it would be a solid 5 stars. ;)",1533427200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/08/05,0.0035382272090601356
997,1871,4,"07 26, 2018",A3NM1MT3Q2FHXV,B01CP39M4O,S.E. Poza,"Though the scent of this is both rose and honey, the rose definitely dominates. In fact, I couldn't smell any honey tones at all, but my best guess is that it mainly cuts through the cloying overly floral scent of pure rose. I found this to be more potent than expected for a body spray or something designed to be sprayed on a bed, but I guess it was made to fade over time, but still leave a vague presence. For my part, I found it too intense for use on my body, but fine as something sprayed onto clothing or into a room.

While this is strong for my tastes, I did note that it doesn't have any sharp, artificial smells or any alcohol scent. It smelled pretty natural to me. I also loved the beautiful packaging and the dark glass bottle that will stop sunlight from interacting with it.",1532563200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/26,-0.0065622086765430845
998,1872,1,"07 22, 2018",A1FMWLZ9YY91XI,B01CP39M4O,K. Kasabian,"I am suspicious of this product. I have followed Ayurvedic practices for awhile and central to Ayurveda is determining one's dosha. Is this for pittas? Vadas? Kaphas? Is it tri-doshic? Or, is the manufacturer capitalizing on the popularity of Ayurveda and using conventional perfume making ingredients with a ""natural"" scent? It does not smell natural at all, but like a commercial perfume. A quick look at the Rituals site reveals that the Ayurveda line is only one of six scent lines, all with an Eastern theme. One of the ingredients, cyclohexene, is on OSHA hazard lists. It does contain some natural ingredients, but since Ayurveda is about balancing your energy naturally, why spray yourself with a mist created in a chemist's lab? Be your own advocate and if you're attracted to Ayurveda, don't fall prey to slick marketing tactics supported by pretty prose and photographs. Keep it simple, keep it natural.",1532217600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/22,0.0018380493665326805
999,1873,5,"07 21, 2018",A1YH6DMZOS59A2,B01CP39M4O,TooManyHobbies,"This mist is light and airy and smells spicy and exotic.  It is almost addictive.  I like to sink my nose into the sprayed area and take deep breaths.  It is very calming, and very relaxing.  The scent doesn't last long but this is a plus for me because I like to mist it on my yoga pillow before meditation.  The scent doesn't cling to the fabric for days on end, so I can use different scents without the pillow smelling like a bordello.",1532131200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/21,0.0018380493665326805
1000,1874,4,"07 20, 2018",A3F9CMU8KNAY1M,B01CP39M4O,Susan,"I love the smell of roses; it's my favorite scent. That said, I'm not really sure I can smell roses and I don't smell honey at all in this Ayurveda body mist. I do like the scent but it only lasts a very short time. I was hoping for a more rose scent. That being said, it's still a nice scent and definitely not overpowering. I would say it does smell floral, but I find that I need to use more than I thought I would.

It comes in a tall thin dark glass bottle and the sprayer works very well.",1532044800,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/20,0.0018380493665326805
1001,1875,4,"07 18, 2018",A2BYZFC6T5MINP,B01CP39M4O,JLES,"I'm not huge on body fragrances but the smell of this interested me. It's a very sweet smell so if you're not okay with that then this will not be for you. It says Indian Rose and honey and that is exactly what I can smell. The scent is like an exotic rose and if you think about it when you're smelling it you can get honey from it as well. I've decided that I do like to miss this on my body as its subtle and it doesn't last a really long time. I have also decided that misting my linen with this, as in my bed linens, is not for me. It is too sweet to try and sleep with.

It has a pump sprayer and it really is a very fine mist when you spray it. I can't imagine using more than a couple of pumps at a time. The bottle is made of glass and is pretty heavy. From visiting a perfumery in France before I believe I did learn that plastic and light can be enemies of perfumes so this make sense. Overall, this is pretty delightful and we will definitely get use in my home.",1531872000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/18,-0.003952993137390755
1002,1876,4,"07 17, 2018",A2S26YGSVXBCFL,B01CP39M4O,Morley Dotes,"This is a great smelling body mist. The fragrance is not overly powerful, and doesn't last long. If not for that I'd give it 5 stars. My wife loves it but also has the same complaint.....it doesn't very long. It mists nicely and without putting out too much so you aren't drenched in body mist. The bottle is nice and easy to hold. My wife also likes to spray it on the bed.",1531785600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/17,0.0021605124999146963
1003,1877,2,"07 17, 2018",A3E0W5O1MPW3K,B01CP39M4O,AB,"For a product marketed as Ayurvedic, Im surprised by the ingredients.  That aside, I don't enjoy this fragrance at all.  I love rose and use a natural rosewater daily.  The rose component of this reminds me of old dusty bathroom potpourri.  I don't detect any of the honey but it does also smell faintly of a mosquito candle.  Within minutes of putting this on my body I had a headache.  I sprayed it in a room and it is a bit better but, to me, is really only appropriate for a bathroom spray.

Scents, of course, are a matter of personal preference.  The product is a good quantity and comes in a nice glass bottle.",1531785600,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/17,0.0021605124999146963
1004,1878,5,"07 16, 2018",A1IHTJWYBLU17P,B01CP39M4O,Gina Burgess,"Lovely scent! Light floral/rose and something that is not honey smell but more similar to a fresh, warm earth. Hard to describe. The scent is light, not heavy, but has more of a perfume lasting power than a body mist that will fade after an hour or so. I really like the heavy, red glass of the bottle because it's easy to hold and doesn't fall over like some lighter perfume bottles. It just smells wonderful. I think it is more a wintertime fragrance rather than summertime fragrance, if that makes any sense to you. That is as best I can describe it.",1531699200,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/16,0.00397369856319845
1005,1879,5,"07 14, 2018",A2OXRXUVPXRC9H,B01CP39M4O,TINA,"I love the scent of this spray: deep and musky, yet light and relaxing. Very clean and subtle even.",1531526400,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/14,-0.001028135743398586
1006,1880,4,"07 14, 2018",A2I05FGBTCRRB8,B01CP39M4O,mom shopper,"This is a nice body and room spray.  I like that it doesn't smell like fake fragrance.  I can smell the rose, but was hoping for more of a fresh rose scent.  This seems to have a good dose of spice to it, which is nice, just not what I was expecting.  It is like a rose fragrance mixed with spicy scents which can overpower the rose. If you want a little rose with your spice, you would probably like this a lot.  My daughter loves it. For me, it's just not what I was hoping for.  It is a very pretty bottle of fragrance and the spray comes out nice and light, no drips.",1531526400,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/14,-0.001028135743398586
1007,1881,5,"07 13, 2018",APP35M28G2U51,B01CP39M4O,M. Lafferman,"I really love this Rituals The Ritual of Ayurveda Body Mist, from the scent to the red spray bottle.  The body mist feels cool when you first spray it, but unfortunately that sensation does not last.  We are deep into Summer now, it would of been an added bonus. The scent lasts at least several hours after you apply it.  It's hard to read the back of the box, but you can also spray it on your bedding too.

For me it's kind of hard to describe the scent which is supposed to be Indian Rose and Himalaya Honey, but I will say that whatever it is keeps me wanting to smell it throughout the day.  In the end isn't that what you want a body mist to do?  The scent is there but it's not overpowering, which I hate. I want to smell it, I don't want to drown in it!",1531440000,,"Rituals Body Mist, 1.6 fl. oz",Luxury Beauty,$25.00,2018/07/13,-0.001028135743398586
1008,1882,5,"08 20, 2018",ATYL6HLA621R4,B01D90BYKC,C. Anderson,The BEST BEST BEST!!! Im 55 and have tried at least as many mascaras. This really looks like false eyelashes if you add a bit extra.,1534723200,,"theBalm Mad Lash Mascara,  0.27 oz.",Luxury Beauty,$18.00,2018/08/20,0.0020685363919573665
1009,1883,3,"01 20, 2018",A2XB933HCLJU51,B01D90BYKC,Jeanette Mendez,Works but nothing fantastic.,1516406400,,"theBalm Mad Lash Mascara,  0.27 oz.",Luxury Beauty,$18.00,2018/01/20,0.008066726543333609
1010,1884,4,"01 1, 2018",A1PZ8JEPEX03GD,B01D90BYKC,Tx bigfoot,"Pretty good stuff, not waterproof , but no irritation",1514764800,,"theBalm Mad Lash Mascara,  0.27 oz.",Luxury Beauty,$18.00,2018/01/01,0.008303361788570595
1011,1885,4,"04 10, 2018",A1OPZ3BUTEL47R,B01DOZ5AA2,Just My Op,"The bottle this men's scent comes in is gorgeous.  It's a heavy glass, slightly smoked.  It has a thick bottom and the liquid is in a curved section.  It has a little bit of (masculine looking) black ribbon at the top.  It is a spray with a typical spray atomizer that works just fine.

My husband and I both like the scent.  It is a very, very nice scent if you like woodsy, fairly typical types of men's fragrance.  And it is a well known brand, easily recognized, almost iconic although not for its scents.

However, as nice as this is, I think it is relying more on brand name than a truly unique, yummy fragrance.  As I said, it is a very nice scent and has extraordinary packaging but I don't think it is quite good enough to justify its luxury status.",1523318400,,Burberry Mr Burberry Eau De Toilette,Luxury Beauty,$91.00,2018/04/10,-0.00552536456564779
1012,1886,3,"04 9, 2018",A3D9NUCR4RXDPY,B01DOZ5AA2,Kathleen San Martino,"I love men's fragrances and wear Eternity for men a lot (even though I'm a woman). This spray has a nice woodsy aroma that reminds me of the now discontinued Woodland Men's Shower Gel from Bath and Body. I like this fragrance but the aroma lasts only about half a day. I would have expected it to last longer since men's products tend to have ""staying power.""

The black misty bottle with the black bow is super attractive.",1523232000,,Burberry Mr Burberry Eau De Toilette,Luxury Beauty,$91.00,2018/04/09,0.016726953754064904
1013,1887,5,"04 9, 2018",A35Y0RSU09ANEN,B01DOZ5AA2,Peter B. Nelson,"Mr. Burberry is the first cologne I've found that tempts me away from the Chanel Platinum goste I've been wearing for years (er, decades). That's not too surprising, as I did a little online research and found quite a few similarities in the basenote/topnotes* between them. Both have a sandalwood base, and a citrus top note.

Between the two, my wife much prefers Mr. Burberry. A survey of the four kids breaks along gender lines, with the boys liking Platinum goste and the girls preferring Mr. Burberry, probably because it's a little lighter and more ""floral"" on top.

The black and white photos don't do justice to the color of this cologne - a lovely, pale aqua vitae blue. The bottle looks really great on the shelf.

* Mr. Burberry
Top Notes: Grapefruit, Tarragon, Cardamom
Heart Notes: Birch leaf, Nutmeg, Cedarwood
Base notes: Sandalwood, Vetiver, Guaiac wood",1523232000,3.0,Burberry Mr Burberry Eau De Toilette,Luxury Beauty,$91.00,2018/04/09,0.016726953754064904
1014,1888,5,"04 7, 2018",A1MD9AEU9C4WJN,B01DOZ5AA2,uniq,"I am not good at discerning or finding right words for describing a smell. I think that after spraying it on my skin, I smell musk, wood, a hint of tobacco, and, maybe -- just maybe -- a bit of citrus. I love citrus and use Chanel Allure Homme Sport for day, but also like Lanvin or Armani -- for evening, so I cannot say that I am going to use this cologne a lot. However, I must admit that it is very solid perfume and makes a good impression.

The bottom line: this is a solid evening perfume for man. It is heavy and warm, quite long-lasting (I used just one pump of spray in the afternoon, worked out and showered afterwords, and I still smell it in the morning). It is pretty strong at first, so be careful with the amount and give it time to develop...",1523059200,,Burberry Mr Burberry Eau De Toilette,Luxury Beauty,$91.00,2018/04/07,0.003336548739958611
1015,1889,5,"07 15, 2018",A225OKW47SODNA,B01DQG3DFI,V.Nikol,"It looks deep pink but on me, it's more of a pinkish /red with more red than pink. I bought it because I love deep bright pink shades for pedis but this is a pretty shade, compliments my skin tone and looks so glossy with a jelly like appearance. No complaints.",1531612800,,butter LONDON Nail Lacquer,Luxury Beauty,$15.00,2018/07/15,-0.001028135743398586
1016,1890,5,"04 18, 2018",A1SKQULOV77NT2,B01GDUM666,Inna H.,I like how gentle it is and the smell is just yammy! I love Vichy products!,1524009600,,Vichy Mineral Infused Face Mask,Luxury Beauty,$20.00,2018/04/18,-0.00572612477578998
1017,1891,5,"02 3, 2018",AOCMIJP3EHBNR,B01GFYWYC6,Amazon shopper,Smells great! If you like sandalwood scents then you must get this fantastic elixir!,1517616000,,"Proraso After Shave Lotion, Moisturizing and Nourishing, 3.4 fl oz",Luxury Beauty,$14.00,2018/02/03,-0.04097922501640722
1018,1892,3,"01 18, 2018",AS7SB0A3QKVQV,B01GKH6FTQ,Andromeda,"It is a little too tinted, almost like a lipstick on my lips. I love the protection and the softness it gives, but the dark tint is a no go for me. Pity, because the almost medicinal properties it has at reviving my dry lips are fantastic.",1516233600,,"TIZO Tinted Lip Protection SPF 45, 0.14 oz",Luxury Beauty,$9.99,2018/01/18,0.004385235280832624
1019,1893,4,"01 17, 2018",A2CRIQOX1SYA3I,B01HGSJPMW,C. Taylor,"It's difficult to review skin products since it's subjective.  I liked this oil fine, but it's really too heavy for my complexion since I have combination skin.  It leaves my skin feeling too oily, and I realize it's a facial oil, but some leave your face feeling hydrated without the oil feel.",1516147200,,"ELEMIS Superfood Facial Oil - Nourishing Face Oil, 0.5 fl. oz.",Luxury Beauty,$55.00,2018/01/17,-0.0016163899808150006
1020,1894,5,"01 6, 2018",A264B6IZKTH2QU,B01HGSJPMW,robinlairdbrown,So far so good. I need extra oil for my aging skin. My face looks more supple,1515196800,,"ELEMIS Superfood Facial Oil - Nourishing Face Oil, 0.5 fl. oz.",Luxury Beauty,$55.00,2018/01/06,0.0016623440799480996
1021,1899,1,"03 30, 2018",AW1YYDMOAII0I,B0001EKVCW,JRog,This is definitely more of a brown color not a true nude.,1522368000,,jane iredale Lip Pencil,Luxury Beauty,$15.00,2018/03/30,-0.02233742341975267
1022,1901,2,"02 14, 2018",A1BKSLDI2V3D5K,B0001EKVCW,CLEVELAND MOM,Meh- nothing special. My maybeliine lip pencil performs better and it is a lot less money.,1518566400,,jane iredale Lip Pencil,Luxury Beauty,$15.00,2018/02/14,0.012069112628291625
1023,1903,5,"05 4, 2018",A3QGVH7WIATOSP,B0001EKVGS,Brittany,This is a beautiful color for light skin and medium brown eyes. You do not need to apply a lot of the eye shadow to your lids (small amount goes a long way). It does have a slight shimmer to it. There is a light golden tone to it.,1525392000,,jane iredale PurePressed Eye Shadow,Luxury Beauty,$22.00,2018/05/04,0.003457945524821214
1024,1905,5,"03 22, 2018",A3B9RXJR7ENGPX,B0001EL9BO,Esther Wangler,This is a nice light powder that provides sun protection as well. I often apply a little more if I'm going to be outside later in the day.,1521676800,,jane iredale Amazing Base Loose Mineral Powder,Luxury Beauty,$44.00,2018/03/22,-0.020966880472765743
1025,1907,3,"01 14, 2018",A3P8N3YORM08CA,B0001UWRCI,Jay,"I was a little disappointed in this, I had high hopes for it after reading so many positive reviews.  Be forewarned, this is a very small tube.  1 oz is not very much.  It also made my face so greasy that I got pimples from it.  I only use it very sparingly on extremely dry areas now because it leaves my skin so greasy.",1515888000,2.0,"Yu-Be: Japan&rsquo;s secret for dry skin relief. Deep hydrating moisturizing cream for face, hand and body. Fast acting &amp; non-greasy. No artificial colors or fragrances. Tube, 1 Fl Oz",Luxury Beauty,$13.68,2018/01/14,-0.0035244874939864717
1026,1909,5,"05 9, 2018",A2H3B82GQHA179,B0001Z66UM,T. L. Mouton,This stuff works. May take some time to apply correctly.,1525824000,,"Toppik Fiber Hold Spray, 4 oz",Luxury Beauty,$9.95,2018/05/09,0.0093706436136782
1027,1911,5,"05 4, 2018",A3QGVH7WIATOSP,B0002H842C,Brittany,"This blush is pretty small but a lot goes a long way. This color looks natural on my cheeks (Barely Rose), I have light-medium skin.",1525392000,,"jane iredale PurePressed Blush, 0.10 oz.",Luxury Beauty,$30.00,2018/05/04,0.003457945524821214
1028,1913,5,"03 22, 2018",A3B9RXJR7ENGPX,B0002H842C,Esther Wangler,"Another great Jane Iredale product. Looks subtle, lasts all day.",1521676800,,"jane iredale PurePressed Blush, 0.10 oz.",Luxury Beauty,$30.00,2018/03/22,-0.020966880472765743
1029,1915,3,"03 19, 2018",A3SVOS1EM9RHCX,B0002H842C,MJ,"I have used Iredale PurePressed Blush in Golden Apricot for years and it has been discontinued.  I ordered Barely Rose to try as a replacement and it is not a good color for my olive skin.  I did find that Iredale Copper Wind works better for me and will give the Barely Rose to a charity.  As far as blush goes, I will stay with Iredale Copper Wind.  I will add that the blush seems a different texture in than the old version and is in a case that is not as sturdy.  Again, I will continue with Iredale products.",1521417600,,"jane iredale PurePressed Blush, 0.10 oz.",Luxury Beauty,$30.00,2018/03/19,0.0014818052561744752
