	overall	reviewTime	reviewerID	asin	reviewerName	reviewText	unixReviewTime	vote	title	also_buy	rank	main_cat	price
298	5	"02 5, 2018"	A28C501SZLMPOZ	B00000J1TM	Rick Sallee	I was happy with the signal with the boost UNTIL I tried it without. More channels and honestly seems clearer channels as well. Try it.	1517788800		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
300	5	"02 4, 2018"	A2KT1T04SYDUMQ	B00000J1TM	Vivian	This elastic band for the workout is very useful. There are actually five bands with different levels of resistance. I use a different band every day!	1517702400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
302	5	"02 4, 2018"	A122J67JGKV3T3	B00000J1TM	Andrey	I'm professional sportsman and it is really important for me have a chance make exercises anytime and anywhere	1517702400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
304	5	"02 3, 2018"	A22Y7SDHO4H9IO	B00000J1TM	Lia Crane	"Very good quality band!  I needed one for our home gym and this one does the great job.  Red one has enough resistance for me.  When I'll need more, I'm definitely buying from them."	1517616000		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
306	5	"02 3, 2018"	A2QGFNPXYIQFMK	B00000J1TM	Kellie Hill	Love the colors on these mailers! Great product!	1517616000		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
308	5	"01 31, 2018"	A1ZRRPSRXYK06B	B00000J1TM	Alma Gail	"Great quality resistance band! I use it for home and also gym workouts. The results are awesome,  so I am planing to order the other colors with different weight ratings."	1517356800		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
310	5	"01 30, 2018"	A1CD6Y2JQHVKS6	B00000J1TM	Lauren Kehoe	I bought these for my husband and when they arrived today he used them immediately.  He loves them and I used them too.  Perfect for our workouts for our healthy new year.	1517270400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
312	5	"01 30, 2018"	A311ZBY4N4G6LN	B00000J1TM	Crystal	Nice and fun mailers! Wish there was more size options!	1517270400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
314	5	"01 27, 2018"	A1E3CMO4312WO3	B00000J1TM	Amazon Customer	Perfect!	1517011200		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
316	5	"01 26, 2018"	AFY21PJ7HKA43	B00000J1TM	Hanna	"I was surprised by the great quality of elastic resistance band. I ordered red one (light resistance). Material seems durable, stretches well, has no unpleasant smell. Good for yoga and workout."	1516924800		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
318	5	"01 25, 2018"	A1MZ9DOLRR13NU	B00000J1TM	Robert Wiseman	"Perfect fit, once again getting great shaves."	1516838400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
320	5	"01 25, 2018"	A78UTHHUB0E3Q	B00000J1TM	Amazon Customer	Beautiful statue. Good quality but it is a small Buddah.	1516838400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
322	5	"01 25, 2018"	ANFEJ51JECCMJ	B00000J1TM	Jeffrey F.	"Got it for my brother's dog, since she was having a lot of stiffness in her hindquarters. It has helped."	1516838400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
324	5	"01 25, 2018"	A1OGQQ7TPK1U6S	B00000J1TM	Amazon Customer	"Its amazing, colored an big as I imagened."	1516838400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
326	5	"01 25, 2018"	A57MFLICJ8JSJ	B00000J1TM	Linda Olson	"Replacement blades are so expensive that my husband decided it'd make more sense to just buy a new razor; however, he discovered that wasn't the case. He liked his existing Norelco so much better that he returned the new razor and bought the replacement heads for his old. He said he's glad he did, and the blades are doing a great job!"	1516838400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
328	5	"01 24, 2018"	A38NLUOHU7VW72	B00000J1TM	YoungSmoov	My son loves this dinosaur!	1516752000		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
330	5	"01 23, 2018"	A1M4CS4N22UKSG	B00000J1TM	limey girl	Love this dinosaur!  Lovely detail and colour.	1516665600		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
332	5	"01 21, 2018"	A3GDSIKQ9IYZWT	B00000J1TM	Nanac	"I love this simple toy box, its top is padded so it makes a great little seat too."	1516492800		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
334	5	"01 21, 2018"	AIQ1KV9X6ZKFF	B00000J1TM	Alla	Great resistance band for your training. I personally ordered red one. No damages or cuts on the band.	1516492800		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
336	5	"01 17, 2018"	A2T2I5PDWDK310	B00000J1TM	lale soyugenc	Cute and easy to seal. Pack and go!	1516147200		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
338	5	"01 17, 2018"	A14VA12NQ6QAXC	B00000J1TM	Anastasia Cervelli Bopp	Loved this!  My daughter was beaming.	1516147200		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
340	5	"01 15, 2018"	A226JS0NMT2QFK	B00000J1TM	zimbobway	This thing is sturdy. My kids sit on it and fill it with all kinds of stuff and it holds up just fine. Great quality compared to those cardboard lined storage bins. I'm going to buy another for the price. It's so worth it and adorable.	1515974400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
342	5	"01 15, 2018"	A1NTUYA3DY18YU	B00000J1TM	Diane Ferry	nice	1515974400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
344	1	"01 14, 2018"	A41V2KMBBJEMH	B00000J1TM	Lex	The bands are very thin. Not at all what I expected.	1515888000		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
346	5	"01 13, 2018"	A2LCE89MP00T7H	B00000J1TM	Glenn	Awesome. Used them to hang wreaths.  Very powerful magnets.	1515801600		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
348	5	"01 10, 2018"	A1GJCXBRVHCVML	B00000J1TM	MAriagni blanco	love it! good quality and they look so cute	1515542400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
350	5	"01 10, 2018"	A7W1DGTEOKU7J	B00000J1TM	Gabriela Flores	Good product.	1515542400		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
352	4	"01 8, 2018"	AB8K8OBKXOZLP	B00000J1TM	Rhonda Maccani	I like everything except wall decor was made super cheap	1515369600		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
354	5	"01 8, 2018"	A12ZRBGK4UCJMD	B00000J1TM	Robert	"Best dog brush ever.  The fact that the bristles retract is brilliant, no more time spent pulling hair out."	1515369600		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
356	5	"01 4, 2018"	A2U3HS9PCDZFYM	B00000J1TM	tntractorgirl	Even better than we expected 	1515024000		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
358	5	"01 2, 2018"	A1OP8771BCHXKH	B00000J1TM	Amazon Customer	So worth more then 10 bucks.  I love it. Just the right size	1514851200		BELKIN F5C140 Power Authority II Surge Desktop Surge/Spike Protector 840 Joules 125 Volt	[]	"['>#3,502 in Tools & Home Improvement > Electrical > Power Strips & Surge Protectors > Surge Protectors', '>#7,790 in Electronics > Accessories & Supplies > Power Protection', '>#283,791 in Electronics > Home Audio & Theater']"	Home Audio & Theater	
360	5	"03 14, 2018"	A1I8J0BZT5A92W	B00000J4EY	J Z	What can I say? It is a power strip and it works. Haven't gotten thunderstorms yet to testify its protection capability but have no reason to doubt it.	1520985600		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
362	5	"03 10, 2018"	A343Q64ZJ7WAGY	B00000J4EY	Texanhall	Way better than I expected! Well made!!	1520640000		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
364	5	"03 7, 2018"	A1Z39810LB3DM6	B00000J4EY	Dirtyred61	"I mostly liked the length of this outlet, in fit my needs just right because my sons apartment didn't have enough wall outlets. This 15 ft outlet strip was just right to accommodate his game system, television and cable box all in one area."	1520380800		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
366	5	"03 5, 2018"	A332OX8YM8AMJ2	B00000J4EY	Pirate Radio	Good price for 6 strip w long cord. Best for corded appliances. Sockets should face vertically (rather than horizontally as on this 6 strip) if you will be plugging in multiple AC adapters.	1520208000		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
368	1	"02 27, 2018"	A1EB890JVWAUWC	B00000J4EY	Danny N	"returned it.....i need a flat plug
this was omitted in the description"	1519689600		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
370	5	"02 22, 2018"	A22BQDLR2CHVDX	B00000J4EY	Crystal	"Works just fine. It's a power strip, not sure what else should be said LOL! Oh...it does come with a $10,000 equipment warranty. That's cool! :-)"	1519257600		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
372	4	"02 18, 2018"	A2RN4UMV1DWOA8	B00000J4EY	Cyndi Spaulding-Hansel	This came in real handy	1518912000		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
374	5	"02 16, 2018"	AN8HK1TB66LGY	B00000J4EY	mtseng24	"This cord is durable, no tangles, great length, color, and exactly what I'm looking for in an extension cord. I bought 2 more. I like the 3-prong versatility. Nothing bad to say about the product."	1518739200		"Kensington SmartSockets 6-Outlet, 16-Foot Cord, &amp; 1500 Joules Tabletop Surge Protector (K62634NA)"	"['B000BN9VLK', 'B00000J3GR', 'B07D1YQ1TW', 'B00004Z6CB', 'B000BN9VKQ', 'B01MXHW9H3', 'B011PZT388', 'B00GNN5VBG', 'B0013LSEKI', 'B004ZP74UA', 'B073F1LV3D', 'B0001V3IB6', 'B074MY4HX3', 'B06XRV6NZX', 'B00DCKROK4', 'B000JEC7CQ', 'B01CCIMN7A', 'B00AQUO5RI', 'B01H7M6YKI', 'B000099SEB', 'B00CRJWW2G', 'B071DPFG7V', 'B007TWI23E', 'B000JE9LD4', 'B00PC9HFO8', 'B07C6JCFY5', 'B00OQQ05RW', 'B003VANO7C', 'B00DRK2ZIK', 'B01M5BEB7M', 'B0156KUB5M', 'B00TP1C51M', 'B017RCO1JY', 'B01N961QO2', 'B006M416F6', 'B00SA4SLKY', 'B01N96AMVK', 'B074MPZ21B', 'B0068LACAI', 'B000UD3LPI', 'B015OW3QVS']"	"['>#292 in Electronics &gt; Accessories &amp; Supplies &gt; Home Audio Accessories &gt; Surge Protectors', '>#390 in Electronics &gt; Accessories &amp; Supplies &gt; Power Protection', '>#13,820 in Electronics &gt; Home Audio &amp; Theater']"	Computers	$44.89 
